Genome ID,Genome Name,Organism Name,NCBI Taxon ID,Genome Status,Strain,Serovar,Biovar,Pathovar,MLST,Other Typing,Culture Collection,Type Strain,Completion Date,Publication,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,RefSeq Accessions,Sequencing Centers,Sequencing Status,Sequencing Platform,Sequencing Depth,Assembly Method,Chromosomes,Plasmids,Contigs,Genome Length,GC Content,PATRIC CDS,RefSeq CDS,Isolation Site,Isolation Source,Isolation Comments,Collection Date,Isolation Country,Geographic Location,Latitude,Longitude,Altitude,Depth,Other Environmental,Host Name,Host Gender,Host Age,Host Health,Body Sample Site,Body Sample Subsite,Other Clinical,AntiMicrobial Resistance,AntiMicrobial Resistance Evidence,Gram Stain,Cell Shape,Motility,Sporulation,Temperature Range,Optimal Temperature,Salinity,Oxygen Requirement,Habitat,Disease,Comments,Additional Metadata,Coarse Consistency,Fine Consistency,Checkm Completeness,Checkm Contamination,Genome Quality Flags,Genome Quality,Date Inserted,Date Modified
"447422.5","Salegentibacter salinarum strain KCTC 12975",,447422,"WGS","KCTC 12975",,,,,,,,"2017-12-11T00:00:00Z",,"PRJNA297750","SAMN04145451","GCA_002833365.1",,"LKTS01000000",,"Xiamen University",,"Illumina MiSeq","130.0x","Newbler v. 2.8",,,48,4312781,37.19,3934,3649,,"marine solar saltern",,,,,,,,,,,,,,,,,,,,,,,,"C",,,,,"Draft genome sequence of Salegentibacter salinarum KCTC 12975","sample_type:pure culture",98.8,98.3,100,,,"Good","2018-01-01T04:41:04.377Z","2018-01-01T04:41:04.377Z"
"447689.3","Tenacibaculum soleae strain UCD-KL19",,447689,"WGS","UCD-KL19",,,,,,,,"2016-07-25T00:00:00Z",,"PRJNA326781","SAMN05292508","GCF_001693415.1",,"MAKX00000000",,"UC Davis",,"Illumina MiSeq","87.0x","A5-miseq v. 20140604",,,45,3006997,30.25,2860,2761,,"leaf",,"Nov-2015","United States","USA: Bodega Bay, California",,,,,,"Zostera marina",,,,,,,,,,,,,,,,,,,"Draft genome sequence of Tenacibaculum soleae UCD-KL19","sample_type:culture",98.7,98.4,100,,,"Good","2016-08-27T03:20:23.381Z","2016-08-27T03:20:23.381Z"
"452084.25","Chryseobacterium aquaticum strain C-174",,452084,"WGS","C-174",,,,,,,,"2020-05-02T00:00:00Z",,"PRJNA627648","SAMN14678002",,,"JABCJF010000001,JABCJF010000010,JABCJF010000011,JABCJF010000012,JABCJF010000013,JABCJF010000014,JABCJF010000015",,"Erciyes University",,"Illumina NovaSeq","218.0x","SPAdes v. 3.13.0",,,23,4011909,33.878777,3785,3594,,"kidney",,"2014","Turkey","Turkey:Mugla",,,,,,"Rainbow trout, Oncorhynchus mykiss",,,,,,,,,,,,,,,,,,,"Chryseobacterium aquaticum Strain C-174, Whole genome shotgun sequencing project","sample_type:whole organism",97.3,96.7,,,,"Good","2020-06-04T01:12:27.490Z","2020-06-04T01:12:27.490Z"
"452084.6","Chryseobacterium aquaticum strain KCTC 12483",,452084,"WGS","KCTC 12483",,,,,,"KCTC:12483",,"2015-10-29T00:00:00Z",,"PRJNA299561","SAMN04210136","GCF_001420285.1",,"LLYZ01000000",,"Lycoming College",,"Illumina MiSeq","125.0x","SoftGenetics NextGENe v. 2.3.4.2",,,21,3813178,33.94,3575,3388,,"water reservoir",,"2007","South Korea","Korea: Buyeo",,,,,"env_biome:freshwater",,,,,,,,,,,,,,,"C",,,,,"Chyrseobacterium aquaticum genome","sample_type:whole organism;biomaterial_provider:KCTC",97.9,97.4,100,,,"Good","2016-01-17T17:41:47.869Z","2016-01-17T17:41:47.869Z"
"45242.154","Capnocytophaga granulosa strain DSM 11449",,45242,"WGS","DSM 11449",,,,,,"DSM 11449",,"2016-10-22T00:00:00Z",,"PRJEB16575","SAMN05444420","GCA_900106575.1",,"FNND01000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,44,2723453,41.51253,2575,2488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capnocytophaga granulosa DSM 11449",,99,98.7,,,,"Good","2019-07-17T13:46:14.635Z","2019-07-17T13:46:14.635Z"
"45242.4","Capnocytophaga granulosa strain NCTC12948",,45242,"WGS","NCTC12948",,,,,,,,"2018-08-06T00:00:00Z",,"PRJEB6403","SAMEA44542168","GCA_900446675.1",,"UFVE01000000",,"SC",,,,,,,3,2843797,41.53025,2662,2567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/",,98.9,97.9,100,2.8,,"Good","2018-10-04T00:29:54.081Z","2018-10-04T00:29:54.081Z"
"45243.3","Capnocytophaga haemolytica strain CCUG 32990",,45243,"Complete","CCUG 32990",,,,,,,,"2016-02-18T00:00:00Z",,"PRJNA282954","SAMN04435862","GCA_001553545.1",,"CP014227","NZ_CP014227.1","The Forsyth Institute",,"PacBio","87x","SMRT Analysis RS_HGAP_Assembly.2 v.",1,,1,2688484,44.23,2510,2303,,,,,"Japan","Japan: Okayama",,,,,"env_biome:Human oral cavity","Human, Homo sapiens","male","56",,,,,,,,,,,,"C",,,,,"Forsyth oral bacterial genomes",,99.2,98.5,100,0.1,,"Good","2016-03-01T16:40:27.331Z","2016-03-01T16:40:27.331Z"
"45243.4","Capnocytophaga haemolytica strain DSM 11385",,45243,"WGS","DSM 11385",,,,,,"DSM 11385",,"2016-10-31T00:00:00Z",,"PRJEB17163","SAMN05444369","GCA_900115315.1","SRR4236984","FOVX00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,39,2655673,44.25,2482,2412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Capnocytophaga haemolytica DSM 11385",,99,98.4,100,0.1,,"Good","2016-11-23T19:47:47.949Z","2016-11-23T19:47:47.949Z"
"45243.5","Capnocytophaga haemolytica strain NCTC12947",,45243,"Complete","NCTC12947",,,,,,"NCTC:12947",,"2017-08-15T00:00:00Z",,"PRJEB6403","SAMEA44541418","GCA_900187255.1",,"LT906449",,"SC",,,,,1,,1,2688499,44.23,2486,2414,,"Supragingival dental plaque",,"1900/1994",,,,,,,,"Human (Male)",,,,,,,,,,,,,,,,,,,"http://www.sanger.ac.uk/resources/downloads/bacteria/nctc/",,99,98.4,100,0.1,,"Good","2017-09-29T14:28:06.431Z","2017-09-29T14:28:06.431Z"
"454006.31","Chryseobacterium hungaricum strain DSM 19684",,454006,"WGS","DSM 19684",,,,,,"DSM 19684",,"2016-10-20T00:00:00Z",,"PRJEB15827","SAMN05421825","GCA_900102265.1",,"FNBH01000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,12,3960224,36.455944,3736,3591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chryseobacterium hungaricum DSM 19684",,98.4,97.7,,,,"Good","2019-07-18T11:46:40.197Z","2019-07-18T11:46:40.197Z"
"459471.3","Flavobacterium tiangeerense strain CGMCC 1.6847",,459471,"WGS","CGMCC 1.6847",,,,,,,"Yes","2019-08-02T00:00:00Z","26203337","PRJNA255589","SAMN02927910","GCA_007830355.1",,"VLKO01000000",,"DOE Joint Genome Institute",,"Illumina HiSeq","447.0x","AllPaths v. r46652",,,27,3509691,33.629208,3181,1483,,,,"not collected",,,,,,,,,,,,,,,,,,,,,,,,,,,"Genomic Encyclopedia of Type Strains, Phase III the genomes of soil and plant-associated and newly described type strains. JGI Project ID: 1041415.",,99,98.5,,,,"Good","2019-10-01T12:44:48.459Z","2019-10-01T12:44:48.459Z"
"459526.10","Flavobacterium anhuiense strain CGMCC 1.6859",,459526,"WGS","CGMCC 1.6859",,,,,,,,"2016-10-17T00:00:00Z",,"PRJEB15782","SAMN02927916","GCA_900101855.1",,"FMVC01000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,16,5340093,34.358997,4683,4472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flavobacterium anhuiense CGMCC 1.6859",,99.3,99,,,,"Good","2019-07-18T12:07:48.159Z","2019-07-18T12:07:48.159Z"
"459526.11","Flavobacterium anhuiense strain Flavo_2",,459526,"WGS","Flavo_2",,,,,,,,"2019-07-15T00:00:00Z",,"PRJEB8920","SAMEA5764747","GCA_902167265.1",,"CABHLX010000001,CABHLX010000002",,"NIOO KNAW",,,,,,,2,6227635,33.77157,5396,,,"endosphere environment",,"2010-10-20",,"Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,"Microorganisms living inside plant roots can promote plant growth and health, but their genomic and functional diversity remain elusive. Here, metagenomics and network inference of the endophytic root microbiome of plants grown in soil suppressive to the fungal pathogen Rhizoctonia solani, revealed high abundance of Chitinophagaceae and Flavobacteriaceae and a rich metabolic diversity of 730 biosynthetic gene clusters with only 12 known. Chitinase and NRPS genes were expressed in these endophytic bacterial families primarily upon pathogen challenge of the roots. Following de novo genome assembly, a consortium of endophytic Chitinophaga and Flavobacterium was reconstructed that suppressed root disease more consistently than individual members. CRISPR-Cas-based mutagenesis further revealed that a novel NRPS-PKS hybrid gene cluster from Flavobacterium was key to the disease-suppressive activity of the endophytic consortium. Our results highlight that endophytic root microbiomes harbor a wealth of yet unknown functional traits that, in concert, can protect the plant inside out.",,98.9,97.9,,,,"Good","2019-10-03T08:15:27.464Z","2019-10-03T08:15:27.464Z"
"459526.12","Flavobacterium anhuiense strain Flavo_1",,459526,"WGS","Flavo_1",,,,,,,,"2019-07-15T00:00:00Z",,"PRJEB8920","SAMEA5764746","GCA_902167275.1",,"CABHLW010000001,CABHLW010000002,CABHLW010000003,CABHLW010000004,CABHLW010000005",,"NIOO KNAW",,,,,,,5,6251684,33.76287,5423,,,"endosphere environment",,"2010-10-20",,"Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,"Microorganisms living inside plant roots can promote plant growth and health, but their genomic and functional diversity remain elusive. Here, metagenomics and network inference of the endophytic root microbiome of plants grown in soil suppressive to the fungal pathogen Rhizoctonia solani, revealed high abundance of Chitinophagaceae and Flavobacteriaceae and a rich metabolic diversity of 730 biosynthetic gene clusters with only 12 known. Chitinase and NRPS genes were expressed in these endophytic bacterial families primarily upon pathogen challenge of the roots. Following de novo genome assembly, a consortium of endophytic Chitinophaga and Flavobacterium was reconstructed that suppressed root disease more consistently than individual members. CRISPR-Cas-based mutagenesis further revealed that a novel NRPS-PKS hybrid gene cluster from Flavobacterium was key to the disease-suppressive activity of the endophytic consortium. Our results highlight that endophytic root microbiomes harbor a wealth of yet unknown functional traits that, in concert, can protect the plant inside out.",,98.9,97.8,,,,"Good","2019-10-03T08:15:23.917Z","2019-10-03T08:15:23.917Z"
"459526.13","Flavobacterium anhuiense strain Flavo_4",,459526,"WGS","Flavo_4",,,,,,,,"2019-07-30T00:00:00Z",,"PRJEB8920","SAMEA5764749","GCA_902167285.2",,"CABHLZ020000001,CABHLZ020000002,CABHLZ020000003",,"NIOO KNAW",,,,,,,3,6237120,33.77968,5400,,,"endosphere environment",,"2010-10-20",,"Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,"Microorganisms living inside plant roots can promote plant growth and health, but their genomic and functional diversity remain elusive. Here, metagenomics and network inference of the endophytic root microbiome of plants grown in soil suppressive to the fungal pathogen Rhizoctonia solani, revealed high abundance of Chitinophagaceae and Flavobacteriaceae and a rich metabolic diversity of 730 biosynthetic gene clusters with only 12 known. Chitinase and NRPS genes were expressed in these endophytic bacterial families primarily upon pathogen challenge of the roots. Following de novo genome assembly, a consortium of endophytic Chitinophaga and Flavobacterium was reconstructed that suppressed root disease more consistently than individual members. CRISPR-Cas-based mutagenesis further revealed that a novel NRPS-PKS hybrid gene cluster from Flavobacterium was key to the disease-suppressive activity of the endophytic consortium. Our results highlight that endophytic root microbiomes harbor a wealth of yet unknown functional traits that, in concert, can protect the plant inside out.",,98.9,97.9,,,,"Good","2019-10-03T08:15:36.981Z","2019-10-03T08:15:36.981Z"
"459526.6","Flavobacterium anhuiense strain M168",,459526,"Complete","M168",,,,,,,,"2018-09-24T00:00:00Z",,"PRJNA408221","SAMN07680462","GCA_003590565.1",,"CP023642",,"Pearl River Fisheries Research Institute (PRFRI) of Chinese Academy of Fishery Sciences",,"Illumina","92.0x","SOAPdenovo v. 2.04",1,,1,5377387,34.3684,4787,,,,,"30-Aug-2017",,,,,,,,"Ctenopharyngodon idella (grass carp)",,,,,,,,,,,,,,,,,,,"Investigate the attenuation mechanism","sample_type:single cell",99,98,100,2.3,,"Good","2018-10-03T21:04:20.477Z","2018-10-03T21:04:20.477Z"
"459526.9","Flavobacterium anhuiense strain RCM74",,459526,"WGS","RCM74",,,,,,,,"2019-02-08T00:00:00Z",,"PRJNA264433","SAMN03142396","GCA_004151235.1",,"JUIV01000000",,"Yonsei University",,"Illumina HiSeq","810.0x","CLC Genomics Workbench v. 5.1",,,43,5301041,33.988663,4593,4599,,"rhizosphere","isolated from tomato rhizosphere","2013","South Korea","South Korea: Busan",,,,,,"Tomato, Solanum lycopersicum",,,,,,,,,,,,,,,,,,,"Flavobacterium anhuiense RCM74 was isolated from tomato rhizosphere. The genome sequence of RCM74 will be used to compare with other flavobacterial genomes.","biomaterial_provider:Seon-Woo Lee",99,98.7,,,,"Good","2019-07-18T12:08:32.463Z","2019-07-18T12:08:32.463Z"
"463303.3","uncultured Fluviicola sp. strain Fluviicola_sp_nbed1b11",,463303,"WGS","Fluviicola_sp_nbed1b11",,,,,,,,"2019-07-18T00:00:00Z",,"PRJEB8920","SAMEA5778229","GCA_902168135.1",,"CABHOL010000001,CABHOL010000002,CABHOL010000003,CABHOL010000004,CABHOL010000005,CABHOL010000006,CABHOL010000007",,"NIOO KNAW",,,,,,,56,4379353,41.636333,3976,,,"endosphere",,"2013-10-20",,"Netherlands",,,,,,,,,,,,,,,,,,,,,,,,,"Microorganisms living inside plant roots can promote plant growth and health, but their genomic and functional diversity remain elusive. Here, metagenomics and network inference of the endophytic root microbiome of plants grown in soil suppressive to the fungal pathogen Rhizoctonia solani, revealed high abundance of Chitinophagaceae and Flavobacteriaceae and a rich metabolic diversity of 730 biosynthetic gene clusters with only 12 known. Chitinase and NRPS genes were expressed in these endophytic bacterial families primarily upon pathogen challenge of the roots. Following de novo genome assembly, a consortium of endophytic Chitinophaga and Flavobacterium was reconstructed that suppressed root disease more consistently than individual members. CRISPR-Cas-based mutagenesis further revealed that a novel NRPS-PKS hybrid gene cluster from Flavobacterium was key to the disease-suppressive activity of the endophytic consortium. Our results highlight that endophytic root microbiomes harbor a wealth of yet unknown functional traits that, in concert, can protect the plant inside out.",,98.7,98.2,,,,"Good","2019-10-03T08:43:18.214Z","2019-10-03T08:43:18.214Z"
"463303.4","uncultured Fluviicola sp. strain AG-404-J05",,463303,"WGS","AG-404-J05",,,,,,,,"2019-10-30T00:00:00Z",,"PRJEB33281","SAMEA6075481","GCA_902562595.1",,"CACETW010000001,CACETW010000002,CACETW010000003,CACETW010000004,CACETW010000005,CACETW010000006,CACETW010000007",,"WOODS HOLE OCEANOGRAPHIC INSTITUTION",,,,,,,8,152101,37.264713,153,,,"marine water",,"2009-11-04",,,,,,,,,,,,,,,,,,,,,,,,,,,"Marine prokaryoplankton represent a complex, global microbiome that plays key roles in biogeochemistry and ocean ecosystem functioning. Yet their genomic composition remains poorly resolved. We employed randomized single cell genomics to recover 12,715 partial genomes from tropical and subtropical, photic ocean. Each sequenced cell was found to be genomically unique, implying limited clonality within prokaryoplankton populations. This genome collection enables accurate functional annotation and genus-level taxonomic assignments, thus offering a model of a reference genome database for complex microbiomes.",,95.2,95.2,,,"Genome too short","Poor","2019-11-26T05:38:01.773Z","2019-11-26T05:38:01.773Z"
"468056.5","Flavobacterium fluvii strain DSM 19978",,468056,"WGS","DSM 19978",,,,,,"DSM 19978",,"2016-12-02T00:00:00Z",,"PRJEB18206","SAMN05443549","GCF_900129545.1",,"FQWB00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,27,4129111,36.98,3633,3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flavobacterium fluvii DSM 19978",,99,98.3,100,,,"Good","2017-01-21T13:29:50.520Z","2017-01-21T13:29:50.520Z"
"470826.3","Psychroflexus sediminis strain DSM 19803",,470826,"WGS","DSM 19803",,,,,,"DSM 19803",,"2016-10-20T00:00:00Z",,"PRJEB15916","SAMN04488027","GCA_900099815.1","SRR4164019","FNCW00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,36,2973500,38.46,2812,2663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Psychroflexus sediminis DSM 19803",,99.3,98.8,100,2.6,,"Good","2016-11-19T18:39:12.356Z","2016-11-19T18:39:12.356Z"
"472055.3","Leptobacterium flavescens strain KCTC 22160",,472055,"WGS","KCTC 22160",,,,,,,,"1900-01-01T00:00:00Z",,"PRJNA602073","SAMN13880824",,,"JAABOO010000001,JAABOO010000002,JAABOO010000003,JAABOO010000004,JAABOO010000005,JAABOO010000006,JAABOO010000007",,"Guangxi University",,"Illumina HiSeq","142.5x","SOAPdenovo v. 2.04",,,9,4214180,40.942272,3918,3775,,"sponge",,"Sep-2004","Palau","Palau:Iwayama Bay",,,,,,,,,,,,,,,,,,,,,,,,,"Leptobacterium flavescens gen. nov., sp. nov., a marine member of the family Flavobacteriaceae, isolated from marine sponge and seawater","sample_type:tissue sample",97.8,97.3,,,,"Good","2020-03-27T13:45:04.964Z","2020-03-27T13:45:04.964Z"
"475075.3","Chryseobacterium sp. ISE14",,475075,"WGS","ISE14",,,,,,,,"2018-01-25T00:00:00Z",,"PRJNA429974","SAMN08324226","GCA_002899825.1",,"PPED01000000",,"Korea university",,"Illumina MiSeq","15.3x","SPAdes v. 3.10.1",,,1320,5247087,35.40714,6223,5359,,,,"2002-08","South Korea","South Korea: Iksan",,,,,,"Cucumber, Cucumis sativus",,,,,,,,,,,,,,,,,,,"Chryseobacterium sp. ISE14 Genome sequencing","sample_type:cell culture",97.4,90.1,98.9,18.7,"Too many contigs","Poor","2018-05-25T20:10:21.224Z","2018-05-25T20:10:21.224Z"
"475082.4","Muricauda lutimaris strain KCTC 22173",,475082,"WGS","KCTC 22173",,,,,,,,"2018-09-20T00:00:00Z",,"PRJNA437398","SAMN09939643","GCA_003581615.1",,"QXFH01000000",,"Second Institute of Oceanography, State Oceanic Administration",,"Illumina HiSeq X-Ten","280x","ABySS v. 1.9.0",,,77,3721101,40.107143,3604,3370,,"tidal mudflat",,,"South Korea","South Korea:Saemankum on the Yellow Sea",,,,"not applicable","env_biome:marine biome",,,,,,,,,,,,,,,,,,,,"This project was used for calculating ANI value and the G+C content of whole genome in new microbial species polyphasic characterization.",,99.6,99.2,100,,,"Good","2018-10-03T17:50:53.337Z","2018-10-03T17:50:53.337Z"
"477690.3","Lishizhenia tianjinensis strain CGMCC 1.7005",,477690,"WGS","CGMCC 1.7005",,,,,,,,"2016-11-02T00:00:00Z",,"PRJEB17558","SAMN05216474","GCA_900116425.1","SRR4217680","FPAS00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,13,3567068,37.39,3176,3112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lishizhenia tianjinensis CGMCC 1.7005",,96,95.7,100,,,"Good","2016-11-23T17:52:08.618Z","2016-11-23T17:52:08.618Z"
"480520.3","Myroides profundi D25",,480520,"Complete","D25",,,,,,,,"2015-02-05T00:00:00Z","-","PRJNA272451","SAMN03282272","GCA_000833025.1","SRR1760023,SRR1760092","CP010817.1","NZ_CP010817.1","Shandong University",,"Illumina GA; ABI 3730","110x","SOAPdenov v. 1.05",1,,1,4064534,33.85,3526,3548,,"Sediment",,"2005-05-06","China","China",,,,,,,,,,,,,,,,,,,,,,,,,"Study the genomic evolution of Myroides Profundi D25",,97.6,97.1,100,,,"Good","2015-03-12T13:56:21.213Z","2015-03-16T03:17:09.594Z"
"480520.4","Myroides profundi strain DSM 19823",,480520,"WGS","DSM 19823",,,,,,"DSM 19823",,"2016-10-29T00:00:00Z",,"PRJEB17007","SAMN04488089","GCA_900111065.1","SRR4164042","FOFY00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,33,4004380,33.72,3614,3541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Myroides profundi DSM 19823",,97.9,97.3,100,,,"Good","2016-11-24T08:51:01.217Z","2016-11-24T08:51:01.217Z"
"481183.3","Tamlana agarivorans strain JW-26",,481183,"WGS","JW-26",,,,,,"KCTC:22176",,"2016-05-12T00:00:00Z",,"PRJNA318968","SAMN04876002","GCA_001642835.1",,"LXEI00000000",,"Shandong Univesity",,"Illumina","377x","Newbler v. 2.8",,,51,3834113,34.78,3366,,,"seawater",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Genome sequence of Tamlana agarivorans JW-26","sample_type:pure culture;biomaterial_provider:Korean Collection for Type Cultures;collected_by:Korea Research Institute of Bioscience and Biotechnology;identified_by:Jung-Hoon Yoon",98.7,97.7,100,2.7,,"Good","2016-07-04T22:40:07.290Z","2016-07-04T22:40:07.290Z"
"487796.3","Flavobacteria bacterium MS024-2A","Flavobacteria bacterium MS024-2A",487796,"WGS","MS024-2A",,,,,,,,"2009-03-16T00:00:00Z",,"PRJNA28049","SAMN02441803","GCA_000173095.1","SRR3923699,SRR3923700","ABVV00000000","NZ_ABVV00000000","DOE Joint Genome Institute","assembly",,,,,,17,1905484,35.7,1800,1772,,"Boothbay harbor, 1m depth",,"2005","United States","USA: Maine",,,,,,,,,,,,,,,,,,,"Mesophilic","-",,,"Aquatic",,"Flavobacteria bacterium MS024-2A. The DNA for sequencing was obtained by whole-genome multiple displacement amplification. This organism will be used for comparative analysis.",,95.7,95.2,90.1,1,,"Good","2014-12-08T22:11:38.047Z","2015-03-16T03:17:09.594Z"
"487797.3","Flavobacteria bacterium MS024-3C","Flavobacteria bacterium MS024-3C",487797,"WGS","MS024-3C",,,,,,,,"2009-03-16T00:00:00Z",,"PRJNA28051","SAMN02441804","GCA_000173115.1",,"ABVW00000000","NZ_ABVW00000000","DOE Joint Genome Institute","assembly",,,,,,21,1515248,38.7,1387,1384,,"Boothbay harbor, 1m depth",,"2005","United States","USA: Maine",,,,,,,,,,,,,,,,,,,"Mesophilic","-",,,"Aquatic",,"Flavobacteria bacterium MS024-3C. The DNA for sequencing was obtained by whole-genome multiple displacement amplification. This organism will be used for comparative analysis.",,91,90.3,68.5,3.8,,"Good","2014-12-08T22:11:38.056Z","2015-03-16T03:17:09.594Z"
"490189.4","Flavobacterium caeni strain CGMCC 1.7031",,490189,"WGS","CGMCC 1.7031",,,,,,,,"2016-10-17T00:00:00Z",,"PRJEB15790","SAMN02927903","GCA_900101895.1","SRR4128929","FMVF00000000",,"DOE - JOINT GENOME INSTITUTE",,,,,,,81,3700245,48.92,3514,3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Flavobacterium caeni CGMCC 1.7031",,99,98.6,99.4,1.2,,"Good","2016-11-20T01:22:48.566Z","2016-11-20T01:22:48.566Z"
